"ANO","PERIODO","CODIGO_COMPONENTE","CODIGO_TURMA","TOTAL","APROVADO","REPROVADO","DISPENSADO","TRANCADO","DESISTENCIA"
2021,2,"05145",LM1,42,24,9,0,5,4
2021,2,"05145",LM3,37,21,6,0,3,7
2021,2,"05200",LT1,25,21,2,0,0,2
2021,2,"05203",LE1,38,29,4,0,3,2
2021,2,"05216",LP1,8,2,5,0,1,0
2021,2,"05220",LP3,5,2,2,0,1,0
2021,2,"05221",LP1,16,13,1,0,1,1
2021,2,"05228",LP1,25,21,1,0,2,1
2021,2,"05230",LP1,29,27,0,0,0,2
2021,2,"05232",LP1,24,23,0,0,0,1
2021,2,"05233",LP3,27,20,3,0,3,1
2021,2,"05236",LP3,23,19,3,0,1,0
2021,2,"05237",HT1,43,33,9,0,0,1
2021,2,"05237",LQ1,41,23,16,0,0,2
2021,2,"05238",LP3,28,22,4,0,2,0
2021,2,"05240",LB1,22,19,3,0,0,0
2021,2,"05240",LB3,14,11,2,0,0,1
2021,2,"05253",LF2,6,5,0,0,0,1
2021,2,"05254",LM1,24,15,6,0,2,1
2021,2,"05254",LM3,15,13,1,0,1,0
2021,2,"05255",LQ1,21,16,3,0,1,1
2021,2,"05255",LQ3,15,10,2,0,0,3
2021,2,"05258",GS3,39,22,10,0,2,5
2021,2,"05268",LC1,35,16,6,0,5,8
2021,2,"05268",LE1,31,25,3,0,2,1
2021,2,"05268",LF3,23,14,2,0,2,5
2021,2,"05268",LT1,33,21,4,0,3,5
2021,2,"05268",TU1,43,28,10,0,1,4
2021,2,"05268",TU2,43,32,6,0,2,3
2021,2,"05272",LP3,3,2,0,0,1,0
2021,2,"05273",LP3,3,3,0,0,0,0
2021,2,"05275",LP3,17,16,1,0,0,0
2021,2,"05277",LP1,41,32,6,0,1,2
2021,2,"05279",LP3,24,23,1,0,0,0
2021,2,"05281",LP1,31,31,0,0,0,0
2021,2,"05283","03",12,11,1,0,0,0
2021,2,"05283","04",3,3,0,0,0,0
2021,2,"05284","03",23,21,1,0,1,0
2021,2,"05284","04",33,33,0,0,0,0
2021,2,"05285","03",13,13,0,0,0,0
2021,2,"05285","04",30,30,0,0,0,0
2021,2,"05286","03",26,26,0,0,0,0
2021,2,"05286","04",43,42,1,0,0,0
2021,2,"05287",LE1,32,23,7,0,0,2
2021,2,"05288",SZ1,26,22,3,0,0,1
2021,2,"05289",LT1,40,29,4,0,2,5
2021,2,"05290","02",25,23,1,0,1,0
2021,2,"05291","02",21,19,1,0,1,0
2021,2,"05292","02",14,13,0,0,1,0
2021,2,"05293","02",23,22,1,0,0,0
2021,2,"05303",GS3,9,5,2,0,1,1
2021,2,"05317",HT1,36,26,6,0,0,4
2021,2,"05317",LB1,35,31,2,0,1,1
2021,2,"05317",LB3,31,27,0,0,2,2
2021,2,"05317",LC1,41,25,11,0,1,4
2021,2,"05317",LE1,39,28,6,0,0,5
2021,2,"05317",LF2,28,26,2,0,0,0
2021,2,"05317",LM1,34,21,10,0,1,2
2021,2,"05317",LM3,28,21,6,0,1,0
2021,2,"05317",LQ1,29,21,3,0,4,1
2021,2,"05317",LQ3,29,23,3,0,1,2
2021,2,"05317",LT1,24,22,1,0,0,1
2021,2,"05319",HT1,29,22,5,0,0,2
2021,2,"05319",LB1,30,26,2,0,0,2
2021,2,"05319",LB3,27,17,3,0,1,6
2021,2,"05319",LC1,33,30,0,0,2,1
2021,2,"05319",LE1,37,22,10,0,2,3
2021,2,"05319",LF2,20,9,4,0,2,5
2021,2,"05319",LM1,14,9,2,0,2,1
2021,2,"05319",LM3,32,24,4,0,2,2
2021,2,"05319",LQ1,19,15,3,0,1,0
2021,2,"05319",LT1,26,18,3,0,2,3
2021,2,"05324",AD1,23,20,1,0,1,1
2021,2,"05349","02",14,14,0,0,0,0
2021,2,"05350","03",25,25,0,0,0,0
2021,2,"05350","04",8,8,0,0,0,0
2021,2,"05351","02",13,13,0,0,0,0
2021,2,"05352","03",9,9,0,0,0,0
2021,2,"05352","04",4,4,0,0,0,0
2021,2,"05352","05",2,2,0,0,0,0
2021,2,"05353",LM1,21,18,2,0,1,0
2021,2,"05353",LM3,15,14,1,0,0,0
2021,2,"05354",LM1,7,7,0,0,0,0
2021,2,"05354",LM3,9,6,0,0,2,1
2021,2,"05355",LE1,24,15,7,0,2,0
2021,2,"05356",LE1,27,22,4,0,1,0
2021,2,"05357",LM1,13,11,2,0,0,0
2021,2,"05357",LM3,7,7,0,0,0,0
2021,2,"05358",LM1,14,13,1,0,0,0
2021,2,"05358",LM3,12,12,0,0,0,0
2021,2,"05360",LT1,18,17,1,0,0,0
2021,2,"05361",LT1,30,30,0,0,0,0
2021,2,"05362",LT1,22,22,0,0,0,0
2021,2,"05414",SA1,10,9,0,0,0,1
2021,2,"05414",SA3,16,15,1,0,0,0
2021,2,"05414",SZ1,14,10,1,0,0,3
2021,2,"05416",LP3,31,26,3,0,2,0
2021,2,"05418",LP3,38,23,9,0,2,4
2021,2,"05419",SP1,22,17,3,0,0,2
2021,2,"05430",EA1,16,15,0,0,1,0
2021,2,"05431",SF3,12,10,1,0,0,1
2021,2,"05450",SV1,18,12,4,0,0,2
2021,2,"05450",SV3,14,11,0,0,0,3
2021,2,"05452",SR3,16,14,0,0,1,1
2021,2,"05480",LM2,26,17,4,0,1,4
2021,2,"05482",LM1,13,7,2,0,2,2
2021,2,"05482",LM3,16,9,7,0,0,0
2021,2,"05484",HT1,33,33,0,0,0,0
2021,2,"05485",HT1,26,23,1,0,2,0
2021,2,"05486",HT1,31,31,0,0,0,0
2021,2,"05487",HT1,15,14,1,0,0,0
2021,2,"05491",LM1,12,8,1,0,0,3
2021,2,"05491",LM3,16,9,5,0,0,2
2021,2,"05493",LF2,7,6,0,0,0,1
2021,2,"05494",LF3,7,7,0,0,0,0
2021,2,"05495","01",20,18,2,0,0,0
2021,2,"05496","01",10,10,0,0,0,0
2021,2,"05498",HT1,42,31,7,0,2,2
2021,2,"05498",LB1,46,41,1,0,3,1
2021,2,"05498",LB3,42,39,0,0,2,1
2021,2,"05498",LC1,37,33,0,0,3,1
2021,2,"05498",LQ1,28,21,3,0,2,2
2021,2,"05498",LQ3,34,24,5,0,2,3
2021,2,"05498",LT1,41,34,5,0,1,1
2021,2,"05499",LF3,26,16,3,0,1,6
2021,2,"05500",LC1,10,6,1,0,2,1
2021,2,"05501","02",7,6,1,0,0,0
2021,2,"05502","02",7,6,1,0,0,0
2021,2,"05503","02",9,9,0,0,0,0
2021,2,"05504","02",5,5,0,0,0,0
2021,2,"05509","01",42,24,17,0,0,1
2021,2,"05511","01",17,13,3,0,0,1
2021,2,"05513","01",19,19,0,0,0,0
2021,2,"05534",LP1,44,32,10,0,0,2
2021,2,"05535",LP1,44,32,9,0,0,3
2021,2,"05536",LP1,44,30,11,0,0,3
2021,2,"05537",LP1,43,31,11,0,0,1
2021,2,"05538",LP1,45,30,12,0,0,3
2021,2,"05539",LP1,44,32,10,0,0,2
2021,2,"05540",LP1,44,31,10,0,0,3
2021,2,"05541",LP3,41,30,8,0,2,1
2021,2,"05542",LP3,41,31,6,0,3,1
2021,2,"05543",LP3,40,30,7,0,3,0
2021,2,"05544",LP3,40,32,4,0,3,1
2021,2,"05545",LP3,42,28,11,0,3,0
2021,2,"05546",LP3,41,32,6,0,2,1
2021,2,"05547",LP3,40,30,9,0,1,0
2021,2,"05548",LP1,23,19,3,0,0,1
2021,2,"05549",LP1,24,19,3,0,0,2
2021,2,"05550",LP1,23,19,3,0,0,1
2021,2,"05551",LP1,24,20,3,0,0,1
2021,2,"05552",LP1,25,19,4,0,0,2
2021,2,"05553",LP3,26,24,1,0,0,1
2021,2,"05554",LP3,25,24,0,0,0,1
2021,2,"05555",LP3,28,25,2,0,0,1
2021,2,"05556",LP3,27,23,3,0,0,1
2021,2,"05557",LP3,24,23,0,0,0,1
2021,2,"05558",LP3,25,23,1,0,0,1
2021,2,"05584",LP1,24,20,3,0,0,1
2021,2,"05586","01",23,22,1,0,0,0
2021,2,"05592",LP1,28,15,2,0,3,8
2021,2,"05596",SR3,5,1,2,0,0,2
2021,2,"06004",LM1,24,15,3,0,4,2
2021,2,"06004",LM3,17,11,6,0,0,0
2021,2,"06005",LM1,29,20,8,0,0,1
2021,2,"06005",LM3,16,10,4,0,0,2
2021,2,"06006",LM1,14,3,9,0,0,2
2021,2,"06006",LM3,12,4,7,0,1,0
2021,2,"06007",LM1,50,22,20,0,4,4
2021,2,"06007",LM3,34,21,10,0,1,2
2021,2,"06008",LM1,23,21,2,0,0,0
2021,2,"06008",LM3,3,3,0,0,0,0
2021,2,"06102","06",14,6,8,0,0,0
2021,2,"06102",EA1,46,16,20,0,2,8
2021,2,"06102",SA1,27,8,17,0,0,2
2021,2,"06102",SA3,37,7,24,0,4,2
2021,2,"06102",SF3,39,11,24,0,0,4
2021,2,"06102",SP3,13,7,4,0,0,2
2021,2,"06108","02",11,3,8,0,0,0
2021,2,"06114",LM1,14,11,2,0,0,1
2021,2,"06114",LM3,3,3,0,0,0,0
2021,2,"06115",LM1,16,2,7,0,3,4
2021,2,"06115",LM3,7,4,3,0,0,0
2021,2,"06175",LM1,18,9,3,0,4,2
2021,2,"06175",LM3,10,6,3,0,1,0
2021,2,"06209",EA1,41,17,21,0,1,2
2021,2,"06209",LF2,34,12,16,0,2,4
2021,2,"06214",BC3,35,24,7,0,1,3
2021,2,"06214",LC1,39,23,11,0,3,2
2021,2,"06215",LC1,13,6,1,0,6,0
2021,2,"06223",BC3,17,11,2,0,2,2
2021,2,"06223",LC1,23,7,9,0,5,2
2021,2,"06226",BC3,21,17,0,0,1,3
2021,2,"06226",LC1,18,6,9,0,2,1
2021,2,"06237",SB1,52,32,14,0,1,5
2021,2,"06243",BC3,20,9,5,0,1,5
2021,2,"06243",LC1,16,6,8,0,2,0
2021,2,"06244",LC1,5,4,1,0,0,0
2021,2,"06251",BC3,27,24,1,0,1,1
2021,2,"06252",BC3,25,18,5,0,1,1
2021,2,"06252",LC1,37,14,13,0,3,7
2021,2,"06256",LB1,6,4,1,0,0,1
2021,2,"06256",LB3,15,3,11,0,1,0
2021,2,"06257",EA1,13,9,3,0,1,0
2021,2,"06257",LF3,19,9,7,0,1,2
2021,2,"06257",LM1,11,3,3,0,0,5
2021,2,"06257",LM3,10,3,5,0,2,0
2021,2,"06262",LE1,38,24,11,0,1,2
2021,2,"06262",SA1,25,11,12,0,1,1
2021,2,"06262",SA3,35,11,17,0,3,4
2021,2,"06262",SF1,27,21,6,0,0,0
2021,2,"06262",SP1,33,22,6,0,2,3
2021,2,"06262",SZ1,39,30,6,0,1,2
2021,2,"06269","02",2,2,0,0,0,0
2021,2,"06271",GE3,12,0,5,0,1,6
2021,2,"06272",SV1,28,24,4,0,0,0
2021,2,"06272",SV3,23,18,5,0,0,0
2021,2,"06275",AD3,36,28,3,0,0,5
2021,2,"06275",SB3,49,40,5,0,2,2
2021,2,"06275",SZ1,15,8,3,0,1,3
2021,2,"06276",SA1,13,12,1,0,0,0
2021,2,"06276",SA3,18,18,0,0,0,0
2021,2,"06276",SF3,19,17,0,0,1,1
2021,2,"06277",GE3,12,6,4,0,0,2
2021,2,"06279",GS3,36,19,15,0,1,1
2021,2,"06280",GE3,47,36,0,0,1,10
2021,2,"06281",LC1,37,29,3,0,1,4
2021,2,"06284",SV1,37,31,5,0,0,1
2021,2,"06284",SV3,21,20,0,0,1,0
2021,2,"06294",BC3,5,3,2,0,0,0
2021,2,"06299",SI1,45,13,23,0,4,5
2021,2,"06322",SF1,45,13,22,0,0,10
2021,2,"06322",SP1,41,13,19,0,5,4
2021,2,"06323",SF3,9,0,7,0,2,0
2021,2,"06323",SP3,8,5,2,0,0,1
2021,2,"06325",BC3,26,13,8,0,0,5
2021,2,"06359",LQ1,18,3,8,0,2,5
2021,2,"06359",LQ3,15,7,6,0,0,2
2021,2,"06360",LQ1,15,12,2,0,0,1
2021,2,"06377",EA1,18,7,6,0,1,4
2021,2,"06379",LM1,12,0,6,0,3,3
2021,2,"06379",LM3,1,0,1,0,0,0
2021,2,"06384",SA1,35,11,18,0,2,4
2021,2,"06384",SA3,21,6,12,0,1,2
2021,2,"06385",SB3,33,27,5,0,0,1
2021,2,"06392",LF2,39,14,9,0,2,14
2021,2,"06394",LF2,15,10,2,0,0,3
2021,2,"06399",SZ1,19,10,6,0,3,0
2021,2,"06405",AM1,34,9,22,0,0,3
2021,2,"06410",LM1,9,5,4,0,0,0
2021,2,"06410",LM3,12,8,3,0,1,0
2021,2,"06411",LM1,66,12,40,0,6,8
2021,2,"06411",LM3,33,3,20,0,5,5
2021,2,"06412",LM1,14,5,6,0,1,2
2021,2,"06412",LM3,11,3,3,0,4,1
2021,2,"06413",LM1,19,16,2,0,0,1
2021,2,"06413",LM3,13,13,0,0,0,0
2021,2,"06414",LM1,25,7,15,0,2,1
2021,2,"06414",LM3,15,9,3,0,2,1
2021,2,"06418",BC3,39,11,26,0,2,0
2021,2,"06453",EA1,60,28,25,0,1,6
2021,2,"06453",LF3,50,7,41,0,0,2
2021,2,"06453",LM1,41,19,16,0,3,3
2021,2,"06453",LM3,34,18,12,0,2,2
2021,2,"06453",SF3,57,20,34,0,0,3
2021,2,"06461",LM1,63,0,52,0,4,7
2021,2,"06461",LM3,46,2,40,0,1,3
2021,2,"06462",SB1,51,31,12,0,2,6
2021,2,"06463","03",29,7,20,0,1,1
2021,2,"06463",SA3,44,16,23,0,2,3
2021,2,"06464",SA1,22,15,2,0,2,3
2021,2,"06464",SA3,27,4,19,0,2,2
2021,2,"06472",LM2,3,3,0,0,0,0
2021,2,"06477",LM1,50,1,44,0,1,4
2021,2,"06477",LM3,38,1,34,0,1,2
2021,2,"06482",SP3,37,14,20,0,0,3
2021,2,"06484",SP1,36,11,20,0,2,3
2021,2,"06485",SP3,6,2,4,0,0,0
2021,2,"06491",LM1,21,15,5,0,0,1
2021,2,"06491",LM3,14,11,1,0,2,0
2021,2,"06494",LM1,32,10,13,0,5,4
2021,2,"06494",LM3,19,11,6,0,0,2
2021,2,"06495",LM2,5,5,0,0,0,0
2021,2,"06496",LM1,28,12,12,0,0,4
2021,2,"06496",LM3,29,11,8,0,5,5
2021,2,"06501",LM1,62,6,40,0,8,8
2021,2,"06501",LM3,47,8,33,0,2,4
2021,2,"06502",LM1,13,4,7,0,1,1
2021,2,"06502",LM3,11,7,2,0,2,0
2021,2,"06504",LM1,20,18,2,0,0,0
2021,2,"06504",LM3,5,4,0,0,0,1
2021,2,"06506",EA3,33,20,7,0,4,2
2021,2,"06506",LC1,19,3,13,0,3,0
2021,2,"06506",LF2,17,10,5,0,2,0
2021,2,"06507","12",27,2,25,0,0,0
2021,2,"06507",AD1,55,8,31,0,8,8
2021,2,"06507",AM1,48,15,28,0,1,4
2021,2,"06507",BC3,68,45,16,0,4,3
2021,2,"06507",CE1,58,16,35,0,1,6
2021,2,"06507",EA1,46,8,35,0,2,1
2021,2,"06507",LC1,55,10,32,0,8,5
2021,2,"06507",LF3,42,14,27,0,0,1
2021,2,"06507",LQ1,92,5,77,0,2,8
2021,2,"06507",SF1,33,1,28,0,1,3
2021,2,"06507",SI1,12,2,3,0,2,5
2021,2,"06507",SZ1,54,4,43,0,2,5
2021,2,"06508",AM1,24,16,4,0,0,4
2021,2,"06508",BC3,43,32,4,0,3,4
2021,2,"06508",CE1,27,19,3,0,3,2
2021,2,"06508",EA3,30,24,4,0,1,1
2021,2,"06508",LC1,24,4,13,0,4,3
2021,2,"06508",LF3,22,18,3,0,0,1
2021,2,"06508",LQ1,11,1,7,0,0,3
2021,2,"06508",LQ3,11,6,4,0,0,1
2021,2,"06508",SF3,19,2,13,0,1,3
2021,2,"06509",AM1,24,16,7,0,0,1
2021,2,"06509",EA1,15,7,6,0,1,1
2021,2,"06509",LF2,11,0,5,0,2,4
2021,2,"06510","03",12,7,4,0,0,1
2021,2,"06510",AM1,20,7,11,0,0,2
2021,2,"06510",LF2,19,6,13,0,0,0
2021,2,"06511",SZ3,36,18,12,0,2,4
2021,2,"06513",AM1,31,20,6,0,3,2
2021,2,"06600",LF2,19,6,5,0,1,7
2021,2,"06601",LF2,14,14,0,0,0,0
2021,2,"06602",LF2,39,21,18,0,0,0
2021,2,"06603",LF2,23,16,4,0,2,1
2021,2,"06604",LF2,8,6,1,0,0,1
2021,2,"06605",LF2,10,9,0,0,0,1
2021,2,"06606",LF2,17,9,6,0,0,2
2021,2,"06607",LF2,15,11,4,0,0,0
2021,2,"06612",LF3,4,2,1,0,0,1
2021,2,"06613",LF3,17,12,4,0,0,1
2021,2,"06614",LF3,12,11,0,0,0,1
2021,2,"06615",LF1,10,2,6,0,0,2
2021,2,"06617",AM1,23,19,1,0,2,1
2021,2,"06617",LF2,14,9,2,0,1,2
2021,2,"06618",LF1,10,7,3,0,0,0
2021,2,"06619",AM1,30,16,11,0,1,2
2021,2,"06619",LF3,32,18,11,0,2,1
2021,2,"06620",AM1,28,9,16,0,2,1
2021,2,"06620",LF2,10,2,6,0,2,0
2021,2,"06625",EA3,34,13,13,0,3,5
2021,2,"07107",LB3,16,12,4,0,0,0
2021,2,"07108",SZ1,44,33,6,0,2,3
2021,2,"07109",SZ3,39,28,9,0,2,0
2021,2,"07111","01",6,3,2,0,0,1
2021,2,"07120",SV1,30,25,4,0,0,1
2021,2,"07120",SV3,25,22,3,0,0,0
2021,2,"07121",SV1,47,44,3,0,0,0
2021,2,"07121",SV3,40,39,0,0,1,0
2021,2,"07135",LB1,18,12,3,0,1,2
2021,2,"07135",SB3,30,20,1,0,1,8
2021,2,"07136",LE1,37,18,15,0,0,4
2021,2,"07204",LB1,13,11,1,0,0,1
2021,2,"07204",LB3,16,11,1,0,1,3
2021,2,"07206",LE1,40,33,2,0,4,1
2021,2,"07206",SB1,45,26,8,0,4,7
2021,2,"07206",SV1,29,26,2,0,0,1
2021,2,"07206",SV3,27,24,1,0,1,1
2021,2,"07207",SB1,39,27,5,0,2,5
2021,2,"07207",SP1,34,16,10,0,2,6
2021,2,"07209",SV1,18,17,0,0,0,1
2021,2,"07209",SV3,9,6,0,0,1,2
2021,2,"07210",GE,11,7,1,0,0,3
2021,2,"07214",SB3,32,24,3,0,0,5
2021,2,"07216",LE1,37,18,13,0,3,3
2021,2,"07216",SZ3,21,16,2,0,1,2
2021,2,"07218",SB3,27,21,3,0,3,0
2021,2,"07219",SV1,38,34,3,0,0,1
2021,2,"07219",SV3,30,26,1,0,1,2
2021,2,"07221",GS3,38,19,15,0,2,2
2021,2,"07223",GS1,31,26,3,0,1,1
2021,2,"07226","03",20,14,6,0,0,0
2021,2,"07226",SV1,25,17,4,0,0,4
2021,2,"07226",SV3,28,17,2,0,3,6
2021,2,"07230","02",8,7,0,0,0,1
2021,2,"07231",SV1,10,10,0,0,0,0
2021,2,"07231",SV3,4,4,0,0,0,0
2021,2,"07234",SZ3,38,31,3,0,1,3
2021,2,"07235","01",15,10,5,0,0,0
2021,2,"07237",LB1,11,9,0,0,2,0
2021,2,"07237",SB1,29,25,1,0,1,2
2021,2,"07238",LE1,24,17,6,0,1,0
2021,2,"07239",GE1,7,6,0,0,0,1
2021,2,"07239",GE2,9,7,2,0,0,0
2021,2,"07317",LB1,41,33,2,0,0,6
2021,2,"07317",LB3,39,23,13,0,1,2
2021,2,"07317",SB1,42,23,16,0,1,2
2021,2,"07319",SZ3,36,28,5,0,2,1
2021,2,"07328",SV1,30,27,2,0,0,1
2021,2,"07328",SV3,32,26,4,0,1,1
2021,2,"07330",SV1,12,10,1,0,0,1
2021,2,"07330",SV3,12,11,0,0,0,1
2021,2,"07332",LB1,44,34,3,0,3,4
2021,2,"07332",LB3,24,15,2,0,6,1
2021,2,"07332",SB1,29,18,6,0,2,3
2021,2,"07333",LB2,4,3,1,0,0,0
2021,2,"07334",SB3,38,28,6,0,3,1
2021,2,"07337",SZ1,32,26,4,0,2,0
2021,2,"07340",LE1,6,2,1,0,0,3
2021,2,"07341",SB3,9,7,1,0,1,0
2021,2,"07342",LB1,36,14,12,0,1,9
2021,2,"07343",LE1,21,20,1,0,0,0
2021,2,"07344","01",13,12,0,0,1,0
2021,2,"07345",LE1,35,31,3,0,0,1
2021,2,"07348",LB1,46,40,3,0,2,1
2021,2,"07348",LB3,42,32,8,0,1,1
2021,2,"07351",LB1,18,16,1,0,0,1
2021,2,"07351",LB3,28,25,0,0,1,2
2021,2,"08107",SV1,24,22,1,0,1,0
2021,2,"08107",SV3,13,9,1,0,1,2
2021,2,"08125",SV1,12,11,0,0,1,0
2021,2,"08125",SV3,6,5,1,0,0,0
2021,2,"08127",SV1,27,25,0,0,0,2
2021,2,"08127",SV2,18,18,0,0,0,0
2021,2,"08127",SV3,27,27,0,0,0,0
2021,2,"08128",SV1,24,24,0,0,0,0
2021,2,"08128",SV3,15,15,0,0,0,0
2021,2,"08129",SV1,5,5,0,0,0,0
2021,2,"08129",SV3,11,9,1,0,0,1
2021,2,"08130",SV1,30,24,0,0,0,6
2021,2,"08130",SV3,11,11,0,0,0,0
2021,2,"08140",SV1,20,18,1,0,1,0
2021,2,"08140",SV3,15,12,1,0,0,2
2021,2,"08143",SV1,33,24,2,0,0,7
2021,2,"08143",SV3,13,11,0,0,0,2
2021,2,"08144",SV1,30,25,3,0,0,2
2021,2,"08144",SV3,35,33,0,0,1,1
2021,2,"08145",SV1,6,6,0,0,0,0
2021,2,"08145",SV3,1,1,0,0,0,0
2021,2,"08146",SV1,22,21,1,0,0,0
2021,2,"08146",SV3,18,16,0,0,1,1
2021,2,"08147",SV1,17,16,0,0,0,1
2021,2,"08147",SV3,16,16,0,0,0,0
2021,2,"08213",SV1,18,17,0,0,0,1
2021,2,"08213",SV3,19,18,0,0,0,1
2021,2,"08226",SV1,13,6,0,0,0,7
2021,2,"08226",SV3,22,20,0,0,1,1
2021,2,"08231",SV1,15,14,0,0,0,1
2021,2,"08231",SV3,18,15,0,0,1,2
2021,2,"08233",SV1,17,15,0,0,0,2
2021,2,"08233",SV3,16,16,0,0,0,0
2021,2,"08234",SZ3,23,23,0,0,0,0
2021,2,"08236",SV1,13,11,0,0,0,2
2021,2,"08236",SV3,9,8,0,0,0,1
2021,2,"08237",SV1,17,13,1,0,1,2
2021,2,"08237",SV3,9,9,0,0,0,0
2021,2,"08238",SV3,5,5,0,0,0,0
2021,2,"08245",SV1,8,8,0,0,0,0
2021,2,"08245",SV3,22,16,0,0,1,5
2021,2,"08337",SV1,20,17,0,0,0,3
2021,2,"08337",SV3,14,13,0,0,0,1
2021,2,"08339",SV1,25,23,0,0,0,2
2021,2,"08339",SV3,18,18,0,0,0,0
2021,2,"08341",SV1,15,12,2,0,0,1
2021,2,"08341",SV3,28,26,0,0,1,1
2021,2,"08342",SV1,21,20,0,0,1,0
2021,2,"08342",SV3,15,11,0,0,1,3
2021,2,"08422",SV1,10,10,0,0,0,0
2021,2,"08422",SV3,15,14,1,0,0,0
2021,2,"08424",SV1,35,30,3,0,0,2
2021,2,"08424",SV3,32,30,2,0,0,0
2021,2,"08432",SV1,33,28,4,0,0,1
2021,2,"08432",SV3,32,29,2,0,0,1
2021,2,"08525","03",37,37,0,0,0,0
2021,2,"08527",SV1,5,4,0,0,0,1
2021,2,"08529",SV1,13,12,0,0,0,1
2021,2,"08529",SV3,13,11,0,0,0,2
2021,2,"08530",SV3,2,1,0,0,1,0
2021,2,"08531",SV1,8,4,0,0,1,3
2021,2,"09100",SP3,35,16,15,0,1,3
2021,2,"09107",SP3,35,16,15,0,0,4
2021,2,"09108",SP3,20,13,5,0,0,2
2021,2,"09109",SP3,22,12,10,0,0,0
2021,2,"09110",SP3,8,8,0,0,0,0
2021,2,"09113",SP1,1,1,0,0,0,0
2021,2,"09133",SP1,29,15,1,0,1,12
2021,2,"09135",SP1,17,17,0,0,0,0
2021,2,"09141",SP3,25,19,2,0,2,2
2021,2,"09150",SP3,13,12,1,0,0,0
2021,2,"09151",SP3,13,11,1,0,1,0
2021,2,"09152",SP3,8,8,0,0,0,0
2021,2,"09153",SP3,11,11,0,0,0,0
2021,2,"09154",SP1,8,8,0,0,0,0
2021,2,"09155",SP1,10,8,0,0,0,2
2021,2,"09162",SP3,15,10,4,0,0,1
2021,2,"09210",SP3,35,16,15,0,0,4
2021,2,"09214",SP1,27,25,2,0,0,0
2021,2,"09217",SP3,35,20,12,0,0,3
2021,2,"09218",SP3,11,11,0,0,0,0
2021,2,"09219",SP1,16,11,1,0,1,3
2021,2,"09230",SP3,15,11,2,0,1,1
2021,2,"09244",SP3,15,10,5,0,0,0
2021,2,"09328",SP1,24,18,3,0,0,3
2021,2,"09332",SP3,16,10,4,0,0,2
2021,2,"09343",SP3,8,7,1,0,0,0
2021,2,"09344",GS3,34,21,11,0,2,0
2021,2,"09346",SP1,22,14,8,0,0,0
2021,2,"09349",SP1,19,15,4,0,0,0
2021,2,"09350",SP3,10,6,3,0,0,1
2021,2,"09351",SP3,14,12,2,0,0,0
2021,2,"09356",SP1,11,9,1,0,1,0
2021,2,"09357",SP3,15,14,1,0,0,0
2021,2,"09358",SP3,15,11,4,0,0,0
2021,2,"09359",SP3,12,11,1,0,0,0
2021,2,"09360",SP1,10,8,2,0,0,0
2021,2,"09364",SP3,3,1,2,0,0,0
2021,2,"09367",SP3,7,7,0,0,0,0
2021,2,"09457",SP1,7,5,1,0,0,1
2021,2,"09458",SP3,6,4,0,0,1,1
2021,2,"09464","01",27,11,16,0,0,0
2021,2,"09465","01",27,16,11,0,0,0
2021,2,"09466","01",28,14,14,0,0,0
2021,2,"09507","01A",27,19,8,0,0,0
2021,2,"09510","01",15,13,0,0,0,2
2021,2,"09511","01",27,15,12,0,0,0
2021,2,"09515","01",27,18,9,0,0,0
2021,2,"09516","01",13,11,2,0,0,0
2021,2,"09518","01",14,13,0,0,0,1
2021,2,"09520","01",14,11,2,0,0,1
2021,2,"10043","03",3,3,0,0,0,0
2021,2,"10043","04",32,18,13,0,1,0
2021,2,"10044","03",13,12,1,0,0,0
2021,2,"10044","04",5,5,0,0,0,0
2021,2,"10129",EA1,23,16,3,0,2,2
2021,2,"10129",SA1,14,6,4,0,1,3
2021,2,"10129",SA3,25,17,6,0,0,2
2021,2,"10129",SF3,19,13,1,0,3,2
2021,2,"10135",SF1,16,8,5,0,1,2
2021,2,"10201",EA3,37,27,5,0,3,2
2021,2,"10201",SA1,28,8,15,0,1,4
2021,2,"10201",SA3,36,4,25,0,3,4
2021,2,"10201",SF3,48,4,38,0,0,6
2021,2,"10201",SZ1,45,33,7,0,2,3
2021,2,"10202",LF3,34,21,11,0,0,2
2021,2,"10202",SB1,39,22,16,0,0,1
2021,2,"10204","01",15,7,5,0,0,3
2021,2,"10204","02",10,7,3,0,0,0
2021,2,"10222",SP3,36,18,12,0,2,4
2021,2,"10225","01",22,11,11,0,0,0
2021,2,"10226",SP1,34,9,16,0,3,6
2021,2,"10229",SV1,27,24,3,0,0,0
2021,2,"10229",SV3,24,21,3,0,0,0
2021,2,"10230",LQ1,17,14,2,0,1,0
2021,2,"10230",LQ3,5,4,1,0,0,0
2021,2,"10238",LQ1,17,15,0,0,2,0
2021,2,"10238",LQ3,5,3,0,0,0,2
2021,2,"10239",LQ1,20,16,3,0,0,1
2021,2,"10241",LQ1,18,16,1,0,0,1
2021,2,"10241",LQ3,19,19,0,0,0,0
2021,2,"10244",LQ1,12,4,7,0,1,0
2021,2,"10244",LQ3,4,1,1,0,0,2
2021,2,"10245",LQ1,31,20,7,0,3,1
2021,2,"10248",LQ1,33,10,18,0,2,3
2021,2,"10249",LQ1,22,14,1,0,3,4
2021,2,"10249",LQ3,13,9,0,0,1,3
2021,2,"10250",LQ1,15,13,1,0,0,1
2021,2,"10251",LQ1,30,26,4,0,0,0
